billing_class,billing_code, billing_code_type, billing_code_modifier
"professional","L3916","HCPCS","['NU']"
"professional","K0047","HCPCS","['NU']"
"professional","E1009","HCPCS","['RR']"
"professional","65114","CPT","[]"
"institutional","ENT","CSTM-ALL","[]"
"professional","71047","CPT","[]"
"professional","71110","CPT","['27']"
"professional","93313","CPT","['26']"
"professional","89255","CPT","[]"
"professional","41007","CPT","[]"
"professional","44715","CPT","[]"
"professional","L2570","HCPCS","[]"
"professional","93580","CPT","['U1']"
"professional","86140","CPT","['27']"
"professional","K0043","HCPCS","['NU','RR','KE']"
"institutional","38720","CPT","[]"
"professional","J0699","HCPCS","[]"
"institutional","96548","CPT","[]"
"professional","L3901","HCPCS","[]"
"professional","J7354","HCPCS","[]"
"institutional","96574","CPT","[]"
"professional","34716","CPT","[]"
"institutional","62200","CPT","[]"
"professional","0570T","CPT","[]"
"professional","82965","CPT","['27']"
"professional","44025","CPT","[]"
"institutional","2W30X3Z","ICD","[]"
"professional","98960","CPT","['95']"
"institutional","0D160JB","ICD","[]"
"professional","86891","CPT","['26']"
"professional","E0249","HCPCS","['TC']"
"institutional","C9797","HCPCS","[]"
"professional","E1224","HCPCS","['KH']"
"professional","76873","CPT","['26']"
"professional","64823","CPT","['U1']"
"professional","V2600","HCPCS","[]"
"professional","93260","CPT","[]"
"professional","61322","CPT","['U1']"
"professional","77525","CPT","['TC']"
"professional","31390","CPT","['U1']"
"professional","E0168","HCPCS","['NU']"
"professional","96372","CPT","['U1']"
"professional","A4224","HCPCS","[]"
"professional","70557","CPT","[]"
"professional","61316","CPT","[]"
"professional","64708","CPT","[]"
"professional","21925","CPT","[]"
"professional","E1028","HCPCS","['RR','NU','KE']"
"professional","0486T","CPT","[]"
"professional","35646","CPT","['U1']"
"professional","K0098","HCPCS","['UE','NU','KE']"
"institutional","27625","CPT","[]"
"professional","35876","CPT","[]"
"institutional","0121","RC","[]"
"professional","A4253","HCPCS","['NU','KL']"
"institutional","27134","CPT","[]"
"professional","21465","CPT","[]"
"professional","35536","CPT","[]"
"institutional","27619","CPT","[]"
"institutional","27120","CPT","[]"
"professional","86325","CPT","['26']"
"institutional","DU22HZZ","ICD","[]"
"professional","L5614","HCPCS","['UE']"
"professional","E1700","HCPCS","['RR']"
"professional","78016","CPT","['TC']"
"institutional","48102","CPT","[]"
"professional","94729","CPT","['TC']"
"professional","86707","CPT","['27']"
"professional","27889","CPT","[]"
"professional","94375","CPT","['U1']"
"professional","84681","CPT","[]"
"professional","91111","CPT","['U1']"
"professional","42810","CPT","['U1']"
"professional","81193","CPT","[]"
"professional","58580","CPT","[]"
"professional","99375","CPT","[]"
"professional","21554","CPT","['U1']"
"professional","94667","CPT","['TC']"
"professional","45378","CPT","[]"
"institutional","25109","CPT","[]"
"professional","93289","CPT","['U1']"
"institutional","25630","CPT","[]"
"professional","0278T","CPT","[]"
"institutional","25624","CPT","[]"
"professional","0475U","CPT","[]"
"professional","87497","CPT","['26']"
"institutional","25135","CPT","[]"
"institutional","28230","CPT","[]"
"professional","74290","CPT","['TC']"
"professional","L6370","HCPCS","['UE']"
"professional","72082","CPT","['U1']"
"professional","E2368","HCPCS","['RR','KE']"
"professional","73222","CPT","['TC']"
"professional","E2368","HCPCS","['UE','NU','KE']"
"professional","27254","CPT","['U1']"
"professional","L8689","HCPCS","[]"
"professional","Q0166","HCPCS","[]"
"professional","L3720","HCPCS","[]"
"professional","44158","CPT","[]"
"professional","H0046","HCPCS","['U1','HO']"
"professional","20974","CPT","[]"
"professional","L6450","HCPCS","['NU']"
"institutional","0JCB0ZZ","ICD","[]"
"professional","A4411","HCPCS","[]"
"professional","L2186","HCPCS","['NU']"
"professional","41806","CPT","[]"
"professional","E2209","HCPCS","['RR','NU','KE']"
"professional","83930","CPT","[]"
"professional","0868T","CPT","['26']"
"professional","86362","CPT","[]"
"professional","L8400","HCPCS","['NU']"
"institutional","02T53ZZ","ICD","[]"
"professional","0793T","CPT","[]"
"professional","32550","CPT","['U1']"
"professional","84307","CPT","['TC']"
"professional","76019","CPT","[]"
"professional","39010","CPT","[]"
"professional","36466","CPT","[]"
"professional","27227","CPT","[]"
"professional","E2311","HCPCS","['RR']"
"professional","70190","CPT","['27']"
"professional","0747T","CPT","[]"
"professional","G0443","HCPCS","[]"
"professional","A6025","HCPCS","['NU']"
"professional","M0100","HCPCS","[]"
"professional","89190","CPT","['27']"
"institutional","MHCD","CSTM-ALL","[]"
"professional","94200","CPT","['U1']"
"institutional","21123","CPT","[]"
"professional","61585","CPT","[]"
"professional","89321","CPT","['U1']"
"professional","63250","CPT","['U1']"
"professional","73219","CPT","['TC']"
"professional","95962","CPT","[]"
"professional","92627","CPT","['95']"
"institutional","21137","CPT","[]"
"professional","21421","CPT","['U1']"
"professional","78803","CPT","[]"
"professional","E0293","HCPCS","['26']"
"institutional","69603","CPT","[]"
"professional","L5701","HCPCS","[]"
"institutional","33426","CPT","[]"
"professional","91110","CPT","[]"
"professional","92977","CPT","['TC']"
"professional","86780","CPT","[]"
"professional","E1310","HCPCS","['UE']"
"professional","E1180","HCPCS","['KH']"
"professional","83951","CPT","['26']"
"professional","42000","CPT","['U1']"
"professional","V2302","HCPCS","['RR']"
"professional","63066","CPT","[]"
"professional","A4602","HCPCS","[]"
"professional","E2376","HCPCS","['UE','KE']"
"professional","76856","CPT","['TC']"
"professional","0068U","CPT","[]"
"professional","44700","CPT","['U1']"
"professional","75820","CPT","['U1']"
"professional","K0098","HCPCS","['NU','KE']"
"professional","38230","CPT","[]"
"professional","19286","CPT","['U1']"
"professional","L5920","HCPCS","[]"
"professional","56805","CPT","[]"
"professional","33956","CPT","['U1']"
"professional","S2208","HCPCS","[]"
"professional","66505","CPT","[]"
"institutional","0572T","CPT","[]"
"professional","E0978","HCPCS","['NU']"
"professional","20969","CPT","['U1']"
"professional","G0276","HCPCS","[]"
"professional","K0850","HCPCS","['KJ']"
"professional","75840","CPT","['27']"
"institutional","51729","CPT","[]"
"professional","46707","CPT","['U1']"
"professional","L3590","HCPCS","['NU']"
"institutional","51701","CPT","[]"
"professional","G9133","HCPCS","[]"
"professional","E0272","HCPCS","['TC']"
"professional","82810","CPT","['27']"
"institutional","51715","CPT","[]"
"professional","77048","CPT","[]"
"professional","20827","CPT","['U1']"
"professional","64818","CPT","['U1']"
"professional","E0673","HCPCS","['UE']"
"institutional","43210","CPT","[]"
"professional","99238","CPT","['26']"
"professional","E2385","HCPCS","['NU']"
"institutional","43204","CPT","[]"
"professional","72197","CPT","['27']"
"professional","28420","CPT","[]"
"professional","93571","CPT","['TC']"
"professional","21087","CPT","[]"
"professional","L5978","HCPCS","[]"
"professional","E0316","HCPCS","['RR']"
"professional","82175","CPT","['27']"
"professional","E0153","HCPCS","['NU']"
"professional","65781","CPT","['U1']"
"professional","83789","CPT","['27']"
"professional","86300","CPT","['TC']"
"professional","38207","CPT","['U1']"
"institutional","43238","CPT","[]"
"institutional","43501","CPT","[]"
"professional","G8694","HCPCS","[]"
"professional","E1270","HCPCS","['KJ']"
"professional","86612","CPT","['U1']"
"professional","94642","CPT","['26']"
"professional","63081","CPT","['U1']"
"professional","A7524","HCPCS","[]"
"institutional","0DH67DZ","ICD","[]"
"professional","80400","CPT","['TC']"
"professional","83655","CPT","['QW']"
"professional","88350","CPT","['TC']"
"professional","97150","CPT","['GT']"
"institutional","52204","CPT","[]"
"professional","29520","CPT","[]"
"professional","83088","CPT","['27']"
"professional","88143","CPT","['U1']"
"professional","25695","CPT","[]"
"professional","A7002","HCPCS","['RR']"
"professional","28113","CPT","['U1']"
"professional","E0652","HCPCS","['NU']"
"professional","S9485","HCPCS","['HB','HE','HA']"
"professional","29860","CPT","[]"
"professional","93270","CPT","['TC']"
"professional","36556","CPT","['U1']"
"professional","55812","CPT","['U1']"
"professional","66625","CPT","[]"
"institutional","0652T","CPT","[]"
"professional","64732","CPT","['U1']"
"professional","A4723","HCPCS","['NU']"
"professional","E0959","HCPCS","['UE']"
"professional","61556","CPT","['U1']"
"professional","67318","CPT","['U1']"
"professional","33732","CPT","['U1']"
"professional","86780","CPT","['26']"
"professional","J0899","HCPCS","[]"
"professional","K0608","HCPCS","['NU','UE','KF']"
"professional","67405","CPT","[]"
"professional","90965","CPT","['G0']"
"professional","G0316","HCPCS","['GT']"
"professional","45562","CPT","['U1']"
"professional","J7518","HCPCS","[]"
"professional","A4430","HCPCS","[]"
"professional","81420","CPT","[]"
"professional","11006","CPT","['U1']"
"professional","L6020","HCPCS","[]"
"professional","33225","CPT","[]"
"professional","43262","CPT","['U1']"
"professional","J9390","HCPCS","[]"
"professional","51798","CPT","[]"
"professional","Q4199","HCPCS","[]"
"professional","C9257","HCPCS","[]"
"professional","95907","CPT","['U1']"
"institutional","THR3","CSTM-ALL","[]"
"institutional","0288","MS-DRG","[]"
"institutional","40701","CPT","[]"
"professional","87807","CPT","['TC']"
"professional","95829","CPT","['27']"
"professional","E1010","HCPCS","['TC']"
"professional","84143","CPT","[]"
"professional","57170","CPT","['U1']"
"professional","E1811","HCPCS","['RR']"
"professional","86816","CPT","['27']"
"professional","22859","CPT","[]"
"institutional","15131","CPT","[]"
"professional","H0015","HCPCS","['HO']"
"professional","G0438","HCPCS","['GQ']"
"professional","59120","CPT","['U1']"
"professional","L3040","HCPCS","['NU']"
"institutional","15620","CPT","[]"
"institutional","42700","CPT","[]"
"professional","0178U","CPT","[]"
"professional","94626","CPT","['95']"
"professional","27420","CPT","['U1']"
"professional","L3978","HCPCS","[]"
"institutional","50205","CPT","[]"
"professional","E0856","HCPCS","['KH']"
"professional","J1953","HCPCS","[]"
"professional","E0483","HCPCS","['NU']"
"institutional","50500","CPT","[]"
"professional","0657T","CPT","[]"
"professional","C1894","HCPCS","[]"
"professional","82248","CPT","['TC']"
"institutional","67924","CPT","[]"
"institutional","67930","CPT","[]"
"professional","L3925","HCPCS","['NU']"
"professional","L6615","HCPCS","[]"
"professional","21320","CPT","['U1']"
"professional","83735","CPT","['26']"
"professional","93320","CPT","['26']"
"professional","33370","CPT","['26']"
"professional","26392","CPT","['U1']"
"professional","82306","CPT","['TC']"
"professional","C9462","HCPCS","[]"
"professional","L5060","HCPCS","['UE']"
"professional","95812","CPT","['27']"
"professional","0447U","CPT","[]"
"professional","99359","CPT","[]"
"professional","28193","CPT","[]"
"professional","G0257","HCPCS","[]"
"professional","51705","CPT","['U1']"
"professional","K0864","HCPCS","['NU']"
"professional","E2000","HCPCS","['UE']"
"institutional","26418","CPT","[]"
"professional","A4802","HCPCS","[]"
"professional","0493U","CPT","[]"
"professional","49440","CPT","['U1']"
"professional","95984","CPT","['95']"
"professional","64555","CPT","[]"
"professional","K0010","HCPCS","['26']"
"professional","A0090","HCPCS","[]"
"professional","82570","CPT","[]"
"professional","75989","CPT","['26']"
"professional","E1818","HCPCS","[]"
"professional","96423","CPT","[]"
"institutional","11622","CPT","[]"
"institutional","46716","CPT","[]"
"professional","G9112","HCPCS","[]"
"professional","26989","CPT","[]"
"professional","S8427","HCPCS","[]"
"professional","29505","CPT","['U1']"
"professional","21255","CPT","['U1']"
"professional","65775","CPT","[]"
"professional","31640","CPT","['U1']"
"professional","31259","CPT","[]"
"professional","86042","CPT","[]"
"professional","33496","CPT","['U1']"
"institutional","34812","CPT","[]"
"institutional","63710","CPT","[]"
"professional","73523","CPT","['TC']"
"professional","37184","CPT","[]"
"professional","78496","CPT","['26']"
"professional","L0634","HCPCS","[]"
"professional","75731","CPT","['U1']"
"professional","97110","CPT","['U1']"
"professional","37140","CPT","['U1']"
"institutional","63704","CPT","[]"
"professional","72110","CPT","['26']"
"professional","G0105","HCPCS","['26']"
"professional","E1840","HCPCS","[]"
"institutional","63015","CPT","[]"
"professional","A7505","HCPCS","[]"
"institutional","63001","CPT","[]"
"professional","86148","CPT","['27']"
"professional","78709","CPT","['26']"
"professional","21084","CPT","['U1']"
"professional","83521","CPT","[]"
"professional","83491","CPT","['26']"
"professional","J1561","HCPCS","[]"
"professional","98004","CPT","[]"
"professional","72040","CPT","['TC']"
"professional","E0669","HCPCS","['NU']"
"professional","64647","CPT","['U1']"
"professional","99391","CPT","['U1']"
"professional","A7039","HCPCS","['RR']"
"professional","83861","CPT","[]"
"professional","33647","CPT","['U1']"
"professional","E2372","HCPCS","[]"
"professional","27784","CPT","['U1']"
"professional","K0195","HCPCS","['RR']"
"institutional","36625","CPT","[]"
"institutional","61711","CPT","[]"
"professional","E2327","HCPCS","['RR','UE','KE']"
"professional","74740","CPT","['TC']"
"institutional","61705","CPT","[]"
"professional","62147","CPT","['U1']"
"professional","0596T","CPT","[]"
"professional","87147","CPT","['26']"
"professional","E0562","HCPCS","['RR']"
"professional","0542T","CPT","[]"
"institutional","61000","CPT","[]"
"professional","95117","CPT","['U1']"
"professional","E0297","HCPCS","['KH']"
"institutional","29720","CPT","[]"
"professional","V2207","HCPCS","[]"
"professional","90791","CPT","['UC']"
"professional","00144","CPT","[]"
"professional","95872","CPT","['U1']"
"professional","A4623","HCPCS","[]"
"institutional","0201","RC","[]"
"professional","50328","CPT","['U1']"
"professional","35616","CPT","[]"
"institutional","24320","CPT","[]"
"institutional","13132","CPT","[]"
"professional","27498","CPT","[]"
"professional","90683","CPT","[]"
"professional","E0149","HCPCS","['UE']"
"professional","43259","CPT","['U1']"
"institutional","29916","CPT","[]"
"professional","E1639","HCPCS","[]"
"institutional","49406","CPT","[]"
"institutional","49412","CPT","[]"
"professional","E0636","HCPCS","['26']"
"institutional","29902","CPT","[]"
"professional","L5859","HCPCS","['NU']"
"professional","88233","CPT","['26']"
"professional","K0045","HCPCS","['NU','UE','KE']"
"institutional","23020","CPT","[]"
"professional","76100","CPT","['TC']"
"professional","0413T","CPT","[]"
"institutional","0359","MS-DRG","[]"
"professional","43888","CPT","[]"
"professional","82397","CPT","['27']"
"professional","Q4048","HCPCS","[]"
"professional","E2322","HCPCS","['RR']"
"professional","75559","CPT","[]"
"professional","99215","CPT","['TC']"
"professional","15956","CPT","['U1']"
